,index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,predict,index,predict,no,yes
196,17262,46,services,married,primary,no,13118,no,no,cellular,5,aug,414,2,-1,0,unknown,,196,no,0.9510555960829908,0.048944403917009216
197,20211,43,technician,married,secondary,no,328,no,no,cellular,22,aug,79,2,-1,0,unknown,,197,no,0.9751494811068968,0.024850518893103333
198,27364,46,services,married,tertiary,no,-780,no,yes,cellular,5,feb,128,1,-1,0,unknown,,198,no,0.9727339504253402,0.027266049574659872
199,26400,36,admin.,married,secondary,no,304,yes,no,cellular,2,feb,249,3,-1,0,unknown,,199,no,0.9651813642920468,0.03481863570795329
200,6035,42,admin.,married,secondary,no,214,yes,no,unknown,28,may,21,24,-1,0,unknown,,200,no,0.9758013638272736,0.02419863617272639
201,2499,53,technician,divorced,primary,no,1443,yes,no,unknown,14,may,476,1,-1,0,unknown,no,201,yes,0.7827710054151145,0.21722899458488548
202,31512,37,admin.,married,tertiary,no,828,yes,no,cellular,6,may,206,2,342,1,failure,,202,no,0.974239069689489,0.025760930310510938
203,26853,47,management,married,tertiary,no,274,no,yes,cellular,4,feb,313,2,-1,0,unknown,,203,no,0.9528638056917176,0.04713619430828253
204,7399,35,blue-collar,single,secondary,no,-37,yes,yes,unknown,2,jun,276,2,-1,0,unknown,,204,no,0.9750649890394048,0.024935010960595118
205,13189,42,blue-collar,single,secondary,no,-178,yes,no,cellular,15,jul,178,3,-1,0,unknown,,205,no,0.9752053379171736,0.024794662082826373
206,26703,49,blue-collar,married,secondary,no,298,yes,no,cellular,3,feb,392,3,-1,0,unknown,,206,no,0.9627200553756684,0.03727994462433155
207,16241,36,entrepreneur,single,secondary,no,296,no,no,cellular,30,jul,122,2,-1,0,unknown,,207,no,0.9753378001298146,0.0246621998701854
208,25687,35,admin.,single,secondary,no,1836,no,no,cellular,29,jan,623,2,-1,0,unknown,,208,no,0.8579139686243534,0.1420860313756466
209,29378,28,services,single,secondary,no,3028,yes,no,cellular,17,apr,183,1,-1,0,unknown,,209,no,0.9687463456058354,0.03125365439416458
210,11992,37,blue-collar,married,primary,no,89,no,yes,telephone,8,jul,336,4,-1,0,unknown,,210,no,0.9653477015194191,0.034652298480581045
211,26338,48,blue-collar,single,primary,no,8990,no,no,telephone,2,feb,1790,2,-1,0,unknown,,211,yes,0.37607528005621815,0.6239247199437818
212,15548,39,management,married,tertiary,no,278,no,yes,cellular,28,jul,60,3,-1,0,unknown,,212,no,0.9757012510692415,0.024298748930758427
213,3572,32,technician,single,tertiary,no,192,yes,no,unknown,16,may,303,5,-1,0,unknown,no,213,no,0.9754298540017294,0.02457014599827059
214,17571,41,technician,married,secondary,no,634,no,no,cellular,7,aug,122,2,-1,0,unknown,,214,no,0.9747166520385075,0.025283347961492352
215,20945,35,technician,married,tertiary,no,25,no,no,cellular,27,aug,219,2,-1,0,unknown,,215,no,0.9721835238812446,0.027816476118755328
216,22172,36,blue-collar,married,secondary,no,1392,no,yes,cellular,17,nov,231,1,-1,0,unknown,,216,no,0.9708270966456188,0.029172903354381125
217,10921,44,student,single,unknown,no,5078,no,no,unknown,20,jun,17,5,-1,0,unknown,,217,no,0.9757971382302394,0.024202861769760563
218,39370,62,retired,married,secondary,no,3114,no,no,cellular,18,may,243,2,186,1,success,,218,yes,0.07525574896063125,0.9247442510393687
219,25926,30,management,single,tertiary,no,167,no,no,cellular,30,jan,320,2,-1,0,unknown,,219,no,0.9695929562114556,0.03040704378854438
220,38553,33,technician,married,secondary,no,303,yes,no,cellular,3,feb,355,1,301,5,success,,220,yes,0.16570918588921454,0.8342908141107854
221,19686,45,management,divorced,secondary,no,705,no,no,cellular,20,aug,132,4,-1,0,unknown,,221,no,0.9746690076039956,0.025330992396004497
222,35056,30,blue-collar,single,secondary,no,5909,yes,no,cellular,18,may,420,2,-1,0,unknown,,222,no,0.9474151239668208,0.05258487603317924
223,13360,31,services,married,secondary,no,-230,yes,yes,cellular,16,jul,715,1,-1,0,unknown,,223,no,0.8453767958089541,0.15462320419104592
224,690,46,technician,married,secondary,yes,289,no,no,unknown,7,may,51,3,-1,0,unknown,no,224,no,0.9754650124856609,0.024534987514338986
225,6078,34,services,married,secondary,no,1182,yes,no,unknown,28,may,124,1,-1,0,unknown,,225,no,0.9754996409236596,0.02450035907634034
226,25900,39,housemaid,married,secondary,no,953,no,no,cellular,30,jan,23,6,232,3,other,,226,no,0.975625946685482,0.02437405331451792
227,1527,25,services,married,secondary,no,55,yes,yes,unknown,9,may,155,1,-1,0,unknown,no,227,no,0.975653618247801,0.024346381752199046
228,14089,31,technician,married,secondary,no,1951,yes,no,cellular,21,jul,519,2,-1,0,unknown,,228,no,0.9597128340101312,0.04028716598986884
229,4720,30,blue-collar,married,primary,no,184,yes,no,unknown,23,may,217,1,-1,0,unknown,,229,no,0.975626488507508,0.024373511492491902
230,27356,54,housemaid,divorced,primary,no,2253,yes,no,cellular,5,feb,266,1,196,1,failure,,230,no,0.9575790211270496,0.04242097887295053
231,37939,78,retired,divorced,primary,no,55,no,no,telephone,5,nov,143,3,90,1,other,,231,no,0.9503781306131897,0.04962186938681045
232,18555,45,admin.,married,secondary,no,362,no,no,cellular,12,aug,536,4,-1,0,unknown,,232,no,0.8542478218697526,0.14575217813024746
233,4420,33,admin.,married,secondary,no,2228,yes,no,unknown,21,may,726,1,-1,0,unknown,,233,no,0.8829802064656601,0.11701979353433987
234,30103,29,blue-collar,single,secondary,no,482,no,no,cellular,20,apr,168,2,-1,0,unknown,,234,no,0.8976342645884399,0.10236573541156006
235,40639,63,retired,married,primary,no,3738,no,no,telephone,9,nov,301,1,456,4,failure,,235,yes,0.7929618191202392,0.20703818087976086
236,3605,27,management,single,tertiary,yes,0,yes,no,unknown,16,may,89,2,-1,0,unknown,no,236,no,0.9748899740336444,0.02511002596635545
237,3452,30,technician,single,tertiary,no,236,yes,no,unknown,16,may,197,1,-1,0,unknown,no,237,no,0.9754563918271234,0.024543608172876624
238,21635,52,technician,married,secondary,no,64,no,no,telephone,29,aug,20,2,-1,0,unknown,,238,no,0.975661320350506,0.024338679649493825
239,31160,32,management,married,tertiary,no,4761,yes,no,cellular,5,may,159,2,350,2,failure,,239,no,0.9748927362670744,0.025107263732925638
240,10072,49,technician,single,secondary,no,1202,yes,no,unknown,18,jun,122,1,-1,0,unknown,,240,no,0.9754396368748444,0.024560363125155558
241,12206,37,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,90,1,-1,0,unknown,,241,no,0.9755522687487076,0.024447731251292484
242,12854,29,services,married,secondary,no,10,yes,no,cellular,14,jul,246,2,-1,0,unknown,,242,no,0.9727566406514324,0.027243359348567503
243,16527,35,blue-collar,divorced,primary,no,1792,yes,no,cellular,31,jul,630,6,-1,0,unknown,,243,yes,0.4232023571214779,0.5767976428785221
244,11673,45,blue-collar,married,primary,no,55,no,no,cellular,7,jul,112,3,-1,0,unknown,,244,no,0.9754878822987588,0.024512117701241086
245,30517,54,admin.,divorced,secondary,no,1693,no,no,cellular,30,apr,1277,1,87,2,other,,245,yes,0.05250022527935128,0.9474997747206488
246,20985,34,technician,single,tertiary,no,-552,yes,no,cellular,27,aug,312,12,-1,0,unknown,,246,no,0.9733050120804484,0.026694987919551667
247,35770,28,admin.,single,tertiary,no,14,no,no,cellular,1,jun,201,1,-1,0,unknown,,247,yes,0.7951441381638293,0.2048558618361706
248,7125,38,technician,single,secondary,no,-143,yes,no,unknown,30,may,428,7,-1,0,unknown,,248,no,0.97390911434441,0.02609088565559009
249,22254,41,management,single,secondary,no,1286,yes,no,telephone,17,nov,661,4,-1,0,unknown,,249,no,0.9105459079574552,0.0894540920425448
250,6045,35,blue-collar,married,secondary,no,1388,yes,no,unknown,28,may,119,5,-1,0,unknown,,250,no,0.9757874547735876,0.02421254522641252
251,34348,34,management,single,tertiary,no,11350,yes,no,cellular,15,may,153,1,176,1,failure,,251,no,0.9725307143703248,0.02746928562967511
252,11301,35,self-employed,married,secondary,no,28,no,yes,unknown,2,jul,159,3,-1,0,unknown,,252,no,0.9733174853935692,0.0266825146064308
253,24726,31,self-employed,single,tertiary,no,17924,yes,no,cellular,21,nov,608,3,-1,0,unknown,,253,no,0.8715622156641232,0.12843778433587688
254,14811,57,retired,married,primary,no,65,yes,no,telephone,23,jul,588,1,-1,0,unknown,,254,no,0.9569344449729004,0.04306555502709968
255,18870,30,management,single,tertiary,no,1637,yes,no,cellular,13,aug,163,3,-1,0,unknown,,255,no,0.9717108206110424,0.028289179388957707
256,7500,35,technician,single,secondary,no,1708,yes,no,unknown,2,jun,110,3,-1,0,unknown,,256,no,0.9753520854477084,0.02464791455229156
257,37240,34,blue-collar,single,secondary,no,869,no,no,cellular,31,aug,89,1,-1,0,unknown,,257,no,0.9727835301859626,0.027216469814037345
258,24474,54,blue-collar,married,primary,no,836,yes,no,telephone,21,nov,312,1,130,3,other,,258,no,0.9731693698359536,0.026830630164046337
259,23495,40,admin.,married,unknown,no,9110,yes,no,telephone,19,nov,89,3,-1,0,unknown,,259,no,0.975179097713756,0.024820902286243868
260,37591,83,retired,married,unknown,no,4216,no,no,cellular,12,oct,92,1,-1,0,unknown,,260,no,0.9620516442333554,0.03794835576664461
261,8615,31,management,single,tertiary,no,2296,yes,no,unknown,6,jun,49,8,-1,0,unknown,,261,no,0.9757996015517904,0.024200398448209558
262,35883,50,technician,married,secondary,no,3370,no,no,cellular,2,jun,160,2,-1,0,unknown,,262,yes,0.34684113003936123,0.6531588699606388
263,38348,85,retired,married,unknown,no,1934,no,no,telephone,12,jan,140,1,-1,0,unknown,,263,no,0.8573139377326425,0.14268606226735747
264,4978,35,management,married,secondary,no,839,yes,no,unknown,23,may,50,3,-1,0,unknown,,264,no,0.975799116263254,0.024200883736746046
265,8998,37,services,married,secondary,no,651,no,no,unknown,9,jun,220,2,-1,0,unknown,,265,no,0.9748665409435274,0.025133459056472525
266,11517,45,management,married,tertiary,no,1447,yes,yes,cellular,7,jul,461,2,-1,0,unknown,,266,no,0.9590284802287662,0.04097151977123382
267,10657,38,blue-collar,married,secondary,no,1005,no,no,unknown,20,jun,76,12,-1,0,unknown,,267,no,0.9757615850256128,0.02423841497438721
268,18603,31,technician,single,tertiary,no,208,no,no,cellular,12,aug,1344,7,-1,0,unknown,,268,yes,0.06253666844997019,0.9374633315500298
269,30106,42,technician,married,secondary,no,334,yes,no,cellular,20,apr,18,5,335,9,other,,269,no,0.975708528622237,0.024291471377762986
270,12984,42,services,married,secondary,no,-369,no,no,cellular,14,jul,72,3,-1,0,unknown,,270,no,0.9756168307332806,0.02438316926671933
271,7753,44,blue-collar,married,primary,no,1066,yes,no,unknown,3,jun,25,1,-1,0,unknown,,271,no,0.9757987599893808,0.0242012400106191
272,38196,49,technician,married,secondary,no,307,no,no,cellular,9,dec,854,1,-1,0,unknown,,272,yes,0.07364890805420342,0.9263510919457966
273,601,35,admin.,single,secondary,no,148,yes,no,unknown,6,may,128,2,-1,0,unknown,no,273,no,0.9757116654269848,0.024288334573015317
274,37403,61,retired,married,secondary,no,5207,no,no,cellular,11,sep,336,1,81,2,other,,274,yes,0.632232480320631,0.3677675196793691
275,4064,39,blue-collar,married,secondary,no,327,yes,no,unknown,20,may,244,1,-1,0,unknown,no,275,no,0.9755890847251456,0.024410915274854453
276,8734,39,admin.,divorced,secondary,no,2610,no,no,unknown,6,jun,67,5,-1,0,unknown,,276,no,0.9753346597963132,0.024665340203686874
277,15207,49,housemaid,married,primary,no,0,yes,no,cellular,25,jul,42,3,-1,0,unknown,,277,no,0.9758253613763824,0.024174638623617677
278,33856,46,management,divorced,tertiary,no,225,yes,no,cellular,14,may,201,1,345,1,other,,278,no,0.9736521081725868,0.02634789182741315
279,17558,34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,unknown,,279,no,0.9747966870157838,0.025203312984216145
280,24646,48,admin.,single,secondary,no,0,no,yes,telephone,21,nov,47,2,-1,0,unknown,,280,no,0.9756151698610191,0.024384830138980858
281,25228,28,technician,single,tertiary,no,102,no,no,cellular,28,jan,321,2,-1,0,unknown,,281,no,0.9666099234837926,0.033390076516207394
282,23847,46,technician,single,tertiary,no,628,no,no,cellular,20,nov,454,5,-1,0,unknown,,282,no,0.9209306229754473,0.07906937702455281
283,18662,34,management,single,tertiary,no,966,yes,no,cellular,12,aug,204,3,-1,0,unknown,,283,no,0.9716373995473956,0.02836260045260429
284,1200,50,services,divorced,secondary,no,145,yes,no,unknown,8,may,170,1,-1,0,unknown,no,284,no,0.9756929959978402,0.024307004002159783
285,16701,42,admin.,single,secondary,no,4343,no,no,cellular,31,jul,245,4,-1,0,unknown,,285,no,0.9671938588964404,0.032806141103559734
286,2502,52,management,married,tertiary,no,258,no,no,unknown,14,may,188,1,-1,0,unknown,no,286,no,0.9744430067225228,0.02555699327747724
287,19213,55,housemaid,married,primary,no,211,no,no,cellular,18,aug,111,3,-1,0,unknown,,287,no,0.9749457060373291,0.025054293962671004
288,26050,60,admin.,divorced,secondary,no,4519,no,no,cellular,2,feb,152,1,-1,0,unknown,,288,no,0.955762595486577,0.04423740451342297
289,40570,77,retired,married,secondary,no,820,no,no,telephone,21,oct,330,2,181,4,success,,289,yes,0.052894113906360014,0.94710588609364
290,27100,36,entrepreneur,married,tertiary,no,2700,no,no,cellular,4,feb,99,3,-1,0,unknown,,290,no,0.9726821021533459,0.027317897846654005
291,11754,30,services,single,secondary,no,148,no,yes,cellular,7,jul,482,3,-1,0,unknown,,291,no,0.949640570171799,0.05035942982820096
292,7519,42,admin.,married,secondary,no,6445,yes,no,unknown,2,jun,20,8,-1,0,unknown,,292,no,0.9757711390437912,0.024228860956208808
293,35721,56,admin.,single,secondary,no,4118,no,no,telephone,27,may,165,1,-1,0,unknown,,293,yes,0.6421960435190746,0.3578039564809255
294,23209,34,blue-collar,divorced,secondary,no,1125,yes,yes,cellular,19,nov,141,2,-1,0,unknown,,294,no,0.974987201168338,0.02501279883166193
295,26041,52,management,married,tertiary,no,72,no,no,cellular,2,feb,222,1,-1,0,unknown,,295,no,0.9544462469163562,0.045553753083643865
296,29528,42,housemaid,married,secondary,no,314,yes,yes,cellular,17,apr,727,2,-1,0,unknown,,296,no,0.94982581871424,0.05017418128575988
297,19190,43,management,divorced,tertiary,no,-173,no,yes,cellular,18,aug,119,7,-1,0,unknown,,297,no,0.9756532404832228,0.02434675951677712
298,28381,26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,apr,117,1,-1,0,unknown,,298,no,0.8518692466293818,0.14813075337061818
299,14028,28,admin.,single,secondary,no,305,yes,no,telephone,18,jul,277,1,-1,0,unknown,,299,no,0.9673806857926056,0.03261931420739445
300,4946,32,self-employed,single,secondary,no,4,yes,no,unknown,23,may,233,2,-1,0,unknown,,300,no,0.9753910025043152,0.02460899749568481
301,16489,34,management,married,tertiary,no,82,no,no,cellular,31,jul,134,5,-1,0,unknown,,301,no,0.9750013802751669,0.024998619724832933
302,29840,35,technician,single,tertiary,no,1924,yes,no,cellular,20,apr,285,1,-1,0,unknown,,302,no,0.958069027947336,0.041930972052664016
303,5278,39,blue-collar,single,secondary,no,116,yes,no,unknown,26,may,182,3,-1,0,unknown,,303,no,0.9755786157226884,0.02442138427731159
304,31859,33,blue-collar,married,secondary,no,478,yes,no,cellular,7,may,349,1,338,1,failure,,304,no,0.9724740719827868,0.02752592801721307
305,22740,39,management,married,secondary,no,517,yes,no,cellular,18,nov,387,3,196,2,failure,,305,no,0.9657423141515448,0.03425768584845533
306,37201,26,services,single,secondary,no,38,no,no,telephone,28,aug,268,3,-1,0,unknown,,306,no,0.965821690315234,0.03417830968476593
307,13058,50,management,married,tertiary,no,305,yes,no,telephone,14,jul,111,3,-1,0,unknown,,307,no,0.97546631268759,0.02453368731241016
308,15662,40,services,married,secondary,no,473,yes,no,cellular,28,jul,383,3,-1,0,unknown,,308,no,0.8744551040412156,0.12554489595878435
309,21328,30,technician,married,tertiary,no,0,no,no,cellular,28,aug,140,9,-1,0,unknown,,309,no,0.9749894920317762,0.02501050796822377
310,19227,47,technician,married,secondary,no,1219,no,no,cellular,18,aug,697,4,-1,0,unknown,,310,yes,0.3686144519274444,0.6313855480725556
311,39240,45,unemployed,married,secondary,no,7203,no,no,cellular,30,apr,572,2,-1,0,unknown,,311,no,0.8429530500729936,0.15704694992700646
312,39452,33,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,326,1,237,2,failure,,312,yes,0.3782315271097135,0.6217684728902865
313,13954,51,management,married,tertiary,no,-714,no,no,cellular,18,jul,83,2,-1,0,unknown,,313,no,0.975483271420202,0.02451672857979801
314,34531,39,entrepreneur,married,secondary,no,680,yes,no,cellular,15,may,135,1,361,2,failure,,314,no,0.9750206812020192,0.024979318797980717
315,39309,24,technician,single,secondary,no,598,no,no,cellular,12,may,762,1,182,2,success,,315,yes,0.03836215863367709,0.9616378413663228
316,27940,42,management,divorced,unknown,no,7702,no,no,cellular,16,feb,138,2,-1,0,unknown,,316,yes,0.3061716798401959,0.6938283201598041
317,6884,34,management,married,tertiary,no,362,yes,no,unknown,30,may,38,3,-1,0,unknown,,317,no,0.975762860365577,0.024237139634423026
318,29864,61,management,married,tertiary,no,267,no,no,cellular,20,apr,190,1,-1,0,unknown,,318,yes,0.16077330438493245,0.8392266956150676
319,5138,37,technician,single,secondary,no,435,yes,no,unknown,26,may,210,1,-1,0,unknown,,319,no,0.9754084485215048,0.02459155147849521
320,4321,32,management,married,tertiary,no,0,yes,no,unknown,21,may,91,1,-1,0,unknown,,320,no,0.9756783558749652,0.024321644125034937
321,7078,38,blue-collar,married,secondary,no,602,yes,no,unknown,30,may,161,12,-1,0,unknown,,321,no,0.9757397659790308,0.02426023402096932
322,2547,52,services,married,secondary,no,2257,yes,no,unknown,14,may,203,1,-1,0,unknown,yes,322,no,0.9756104503454114,0.0243895496545886
323,34350,31,management,single,tertiary,no,291,yes,no,cellular,15,may,48,1,-1,0,unknown,,323,no,0.9756758621816356,0.024324137818364504
324,40296,72,admin.,married,primary,no,2321,no,no,cellular,14,sep,221,2,64,12,failure,,324,yes,0.16281739226640868,0.8371826077335913
325,14553,31,blue-collar,married,primary,no,-81,yes,no,cellular,22,jul,261,1,-1,0,unknown,,325,no,0.9746052518062946,0.025394748193705338
326,2559,59,blue-collar,married,primary,no,259,yes,yes,unknown,14,may,267,2,-1,0,unknown,no,326,no,0.9756674095801174,0.024332590419882588
327,31077,39,management,married,tertiary,no,0,yes,no,cellular,5,may,811,2,-1,0,unknown,,327,yes,0.2429338598233308,0.7570661401766692
328,31842,58,blue-collar,married,unknown,no,807,yes,no,cellular,7,may,57,1,366,2,failure,,328,no,0.9757668327877541,0.024233167212246
329,25291,29,services,married,secondary,no,376,no,yes,telephone,28,jan,49,3,183,4,failure,,329,no,0.975599686015928,0.02440031398407209
330,23994,48,management,married,unknown,no,7861,no,no,cellular,20,nov,380,1,-1,0,unknown,,330,no,0.9365362948034656,0.06346370519653431
331,26282,36,blue-collar,married,secondary,no,-42,no,yes,cellular,2,feb,521,2,193,2,other,,331,no,0.9498903846775956,0.05010961532240436
